object_id,status,valid_from,valid_to,is_current
2242,введён,2021-06-01,,True
2243,запланирован,2020-01-01,2020-04-01,False
2243,строится,2020-04-01,2022-07-01,False
2243,введён,2022-07-01,,True
2244,запланирован,2017-07-01,2017-11-01,False
2244,строится,2017-11-01,2020-05-01,False
2244,введён,2020-05-01,,True
2245,запланирован,2027-11-01,,True
2246,запланирован,2017-08-01,2018-04-01,False
2246,строится,2018-04-01,2020-05-01,False
2246,введён,2020-05-01,,True
2247,запланирован,2025-04-01,2025-12-01,False
2247,строится,2025-12-01,,True
2248,запланирован,2027-01-01,,True
2249,запланирован,2024-06-01,2024-10-01,False
2249,строится,2024-10-01,,True
2250,запланирован,2022-03-01,2022-11-01,False
2250,строится,2022-11-01,2026-01-01,False
2250,введён,2026-01-01,,True
2251,запланирован,2025-01-01,2026-02-01,False
2251,строится,2026-02-01,,True
2252,запланирован,2028-10-01,,True
2253,запланирован,2026-10-01,,True
2254,запланирован,2027-02-01,,True
2255,запланирован,2028-04-01,,True
2256,запланирован,2015-06-01,2016-06-01,False
2256,строится,2016-06-01,2020-02-01,False
2256,введён,2020-02-01,,True
2257,запланирован,2023-03-01,2023-09-01,False
2257,строится,2023-09-01,2024-07-01,False
2257,введён,2024-07-01,,True
2258,запланирован,2025-08-01,2026-02-01,False
2258,строится,2026-02-01,,True
2259,запланирован,2029-07-01,,True
2260,запланирован,2017-11-01,2018-10-01,False
2260,строится,2018-10-01,2022-08-01,False
2260,введён,2022-08-01,,True
2261,запланирован,2017-02-01,2017-10-01,False
2261,строится,2017-10-01,2021-04-01,False
2261,введён,2021-04-01,,True
2262,запланирован,2016-07-01,2017-10-01,False
2262,строится,2017-10-01,2020-12-01,False
2262,введён,2020-12-01,,True
2263,запланирован,2029-06-01,,True
2264,запланирован,2027-09-01,,True
2265,запланирован,2021-12-01,2022-05-01,False
2265,строится,2022-05-01,2025-08-01,False
2265,введён,2025-08-01,,True
2266,запланирован,2024-09-01,2025-04-01,False
2266,строится,2025-04-01,,True
2267,запланирован,2021-01-01,2022-04-01,False
2267,строится,2022-04-01,2024-03-01,False
2267,введён,2024-03-01,,True
2268,запланирован,2014-06-01,2015-11-01,False
2268,строится,2015-11-01,2019-03-01,False
2268,введён,2019-03-01,,True
2269,запланирован,2017-09-01,2018-05-01,False
2269,строится,2018-05-01,2021-09-01,False
2269,введён,2021-09-01,,True
2270,запланирован,2027-05-01,,True
2271,запланирован,2019-02-01,2020-02-01,False
2271,строится,2020-02-01,2023-01-01,False
2271,введён,2023-01-01,,True
2272,запланирован,2020-02-01,2020-12-01,False
2272,строится,2020-12-01,2023-03-01,False
2272,введён,2023-03-01,,True
2273,запланирован,2024-10-01,2026-03-01,False
2273,строится,2026-03-01,,True
2274,запланирован,2023-09-01,2024-10-01,False
2274,строится,2024-10-01,2026-01-01,False
2274,введён,2026-01-01,,True
2275,запланирован,2016-12-01,2018-03-01,False
2275,строится,2018-03-01,2021-06-01,False
2275,введён,2021-06-01,,True
2276,запланирован,2015-11-01,2016-03-01,False
2276,строится,2016-03-01,2019-02-01,False
2276,введён,2019-02-01,,True
2277,запланирован,2028-05-01,,True
2278,запланирован,2018-12-01,2019-08-01,False
2278,строится,2019-08-01,2022-07-01,False
2278,введён,2022-07-01,,True
2279,запланирован,2019-05-01,2020-05-01,False
2279,строится,2020-05-01,2023-08-01,False
2279,введён,2023-08-01,,True
2280,запланирован,2028-06-01,,True
2281,запланирован,2028-05-01,,True
2282,запланирован,2021-05-01,2021-10-01,False
2282,строится,2021-10-01,2022-10-01,False
2282,введён,2022-10-01,,True
2283,запланирован,2015-11-01,2017-03-01,False
2283,строится,2017-03-01,2020-09-01,False
2283,введён,2020-09-01,,True
2284,запланирован,2015-06-01,2016-04-01,False
2284,строится,2016-04-01,2020-02-01,False
2284,введён,2020-02-01,,True
2285,запланирован,2026-11-01,,True
2286,запланирован,2021-08-01,2022-10-01,False
2286,строится,2022-10-01,2025-02-01,False
2286,введён,2025-02-01,,True
2287,запланирован,2024-01-01,2024-10-01,False
2287,строится,2024-10-01,,True
2288,запланирован,2021-02-01,2022-07-01,False
2288,строится,2022-07-01,2026-03-01,False
2288,введён,2026-03-01,,True
2289,запланирован,2020-02-01,2021-05-01,False
2289,строится,2021-05-01,2022-02-01,False
2289,введён,2022-02-01,,True
2290,запланирован,2015-06-01,2016-07-01,False
2290,строится,2016-07-01,2019-09-01,False
2290,введён,2019-09-01,,True
2291,запланирован,2023-04-01,2023-07-01,False
2291,строится,2023-07-01,,True
2292,запланирован,2017-02-01,2017-11-01,False
2292,строится,2017-11-01,2021-09-01,False
2292,введён,2021-09-01,,True
2293,запланирован,2023-05-01,2024-06-01,False
2293,строится,2024-06-01,2025-12-01,False
2293,введён,2025-12-01,,True
2294,запланирован,2017-05-01,2018-03-01,False
2294,строится,2018-03-01,2018-11-01,False
2294,введён,2018-11-01,,True
2295,запланирован,2022-07-01,2023-07-01,False
2295,строится,2023-07-01,,True
2296,запланирован,2020-02-01,2021-07-01,False
2296,строится,2021-07-01,2022-04-01,False
2296,введён,2022-04-01,,True
2297,запланирован,2028-12-01,,True
2298,запланирован,2017-10-01,2019-03-01,False
2298,строится,2019-03-01,2021-03-01,False
2298,введён,2021-03-01,,True
2299,запланирован,2016-11-01,2018-02-01,False
2299,строится,2018-02-01,2020-10-01,False
2299,введён,2020-10-01,,True
2300,запланирован,2022-03-01,2023-03-01,False
2300,строится,2023-03-01,2026-01-01,False
2300,введён,2026-01-01,,True
2301,запланирован,2025-01-01,2025-05-01,False
2301,строится,2025-05-01,,True
2302,запланирован,2030-02-01,,True
2303,запланирован,2020-12-01,2022-02-01,False
2303,строится,2022-02-01,2024-05-01,False
2303,введён,2024-05-01,,True
2304,запланирован,2017-10-01,2018-12-01,False
2304,строится,2018-12-01,2020-10-01,False
2304,введён,2020-10-01,,True
2305,запланирован,2025-12-01,,True
2306,запланирован,2017-12-01,2018-11-01,False
2306,строится,2018-11-01,2021-12-01,False
2306,введён,2021-12-01,,True
2307,запланирован,2025-02-01,2026-03-01,False
2307,строится,2026-03-01,,True
2308,запланирован,2015-10-01,2016-07-01,False
2308,строится,2016-07-01,2019-01-01,False
2308,введён,2019-01-01,,True
2309,запланирован,2019-02-01,2019-05-01,False
2309,строится,2019-05-01,2022-09-01,False
2309,введён,2022-09-01,,True
2310,запланирован,2022-01-01,2022-04-01,False
2310,строится,2022-04-01,2024-01-01,False
2310,введён,2024-01-01,,True
2311,запланирован,2018-05-01,2019-08-01,False
2311,строится,2019-08-01,2022-08-01,False
2311,введён,2022-08-01,,True
2312,запланирован,2020-03-01,2021-08-01,False
2312,строится,2021-08-01,2025-03-01,False
2312,введён,2025-03-01,,True
2313,запланирован,2017-09-01,2018-12-01,False
2313,строится,2018-12-01,2020-03-01,False
2313,введён,2020-03-01,,True
2314,запланирован,2024-01-01,2024-12-01,False
2314,строится,2024-12-01,2025-12-01,False
2314,введён,2025-12-01,,True
2315,запланирован,2024-12-01,2025-12-01,False
2315,строится,2025-12-01,,True
2316,запланирован,2027-04-01,,True
2317,запланирован,2015-05-01,2016-02-01,False
2317,строится,2016-02-01,2019-12-01,False
2317,введён,2019-12-01,,True
2318,запланирован,2023-02-01,2023-11-01,False
2318,строится,2023-11-01,2025-08-01,False
2318,введён,2025-08-01,,True
2319,запланирован,2022-02-01,2023-01-01,False
2319,строится,2023-01-01,2026-01-01,False
2319,введён,2026-01-01,,True
2320,запланирован,2024-10-01,2025-06-01,False
2320,строится,2025-06-01,,True
2321,запланирован,2023-08-01,2024-08-01,False
2321,строится,2024-08-01,2025-03-01,False
2321,введён,2025-03-01,,True
2322,запланирован,2025-12-01,,True
2323,запланирован,2028-10-01,,True
2324,запланирован,2028-04-01,,True
2325,запланирован,2023-05-01,2024-03-01,False
2325,строится,2024-03-01,2025-02-01,False
2325,введён,2025-02-01,,True
2326,запланирован,2018-09-01,2020-02-01,False
2326,строится,2020-02-01,2021-04-01,False
2326,введён,2021-04-01,,True
2327,запланирован,2022-12-01,2023-05-01,False
2327,строится,2023-05-01,2024-11-01,False
2327,введён,2024-11-01,,True
2328,запланирован,2017-01-01,2018-05-01,False
2328,строится,2018-05-01,2021-10-01,False
2328,введён,2021-10-01,,True
2329,запланирован,2025-05-01,2025-12-01,False
2329,строится,2025-12-01,,True
2330,запланирован,2020-11-01,2021-04-01,False
2330,строится,2021-04-01,2024-10-01,False
2330,введён,2024-10-01,,True
2331,запланирован,2018-04-01,2018-11-01,False
2331,строится,2018-11-01,2021-03-01,False
2331,введён,2021-03-01,,True
2332,запланирован,2019-06-01,2020-03-01,False
2332,строится,2020-03-01,2021-11-01,False
2332,введён,2021-11-01,,True
2333,запланирован,2020-05-01,2021-07-01,False
2333,строится,2021-07-01,2022-07-01,False
2333,введён,2022-07-01,,True
2334,запланирован,2020-01-01,2020-07-01,False
2334,строится,2020-07-01,2021-11-01,False
2334,введён,2021-11-01,,True
2335,запланирован,2017-11-01,2019-03-01,False
2335,строится,2019-03-01,2020-11-01,False
2335,введён,2020-11-01,,True
2336,запланирован,2021-11-01,2022-11-01,False
2336,строится,2022-11-01,2023-06-01,False
2336,введён,2023-06-01,,True
2337,запланирован,2018-03-01,2018-12-01,False
2337,строится,2018-12-01,2021-05-01,False
2337,введён,2021-05-01,,True
2338,запланирован,2020-11-01,2021-11-01,False
2338,строится,2021-11-01,2022-07-01,False
2338,введён,2022-07-01,,True
2339,запланирован,2024-09-01,2024-12-01,False
2339,строится,2024-12-01,2025-08-01,False
2339,введён,2025-08-01,,True
2340,запланирован,2022-02-01,2022-12-01,False
2340,строится,2022-12-01,2026-03-01,False
2340,введён,2026-03-01,,True
2341,запланирован,2020-07-01,2021-12-01,False
2341,строится,2021-12-01,2024-03-01,False
2341,введён,2024-03-01,,True
2342,запланирован,2024-01-01,2025-02-01,False
2342,строится,2025-02-01,2026-06-01,False
2342,введён,2026-06-01,,True
2343,запланирован,2016-09-01,2018-01-01,False
2343,строится,2018-01-01,2020-09-01,False
2343,введён,2020-09-01,,True
2344,запланирован,2026-05-01,,True
2345,запланирован,2023-01-01,2024-03-01,False
2345,строится,2024-03-01,2025-03-01,False
2345,введён,2025-03-01,,True
2346,запланирован,2019-11-01,2021-02-01,False
2346,строится,2021-02-01,2023-06-01,False
2346,введён,2023-06-01,,True
2347,запланирован,2027-04-01,,True
2348,запланирован,2026-03-01,,True
2349,запланирован,2017-03-01,2018-04-01,False
2349,строится,2018-04-01,2020-10-01,False
2349,введён,2020-10-01,,True
2350,запланирован,2024-01-01,2025-02-01,False
2350,строится,2025-02-01,2026-07-01,False
2350,введён,2026-07-01,,True
2351,запланирован,2018-03-01,2019-04-01,False
2351,строится,2019-04-01,2022-04-01,False
2351,введён,2022-04-01,,True
2352,запланирован,2024-06-01,2024-11-01,False
2352,строится,2024-11-01,,True
2353,запланирован,2021-09-01,2021-12-01,False
2353,строится,2021-12-01,2025-03-01,False
2353,введён,2025-03-01,,True
2354,запланирован,2019-12-01,2021-03-01,False
2354,строится,2021-03-01,2024-02-01,False
2354,введён,2024-02-01,,True
2355,запланирован,2022-11-01,2023-12-01,False
2355,строится,2023-12-01,,True
2356,запланирован,2016-10-01,2017-08-01,False
2356,строится,2017-08-01,2020-07-01,False
2356,введён,2020-07-01,,True
2357,запланирован,2027-09-01,,True
2358,запланирован,2023-11-01,2024-08-01,False
2358,строится,2024-08-01,2025-04-01,False
2358,введён,2025-04-01,,True
2359,запланирован,2026-04-01,,True
2360,запланирован,2020-06-01,2021-03-01,False
2360,строится,2021-03-01,2024-09-01,False
2360,введён,2024-09-01,,True
2361,запланирован,2024-05-01,2024-09-01,False
2361,строится,2024-09-01,,True
2362,запланирован,2020-04-01,2021-05-01,False
2362,строится,2021-05-01,2022-10-01,False
2362,введён,2022-10-01,,True
2363,запланирован,2018-05-01,2018-11-01,False
2363,строится,2018-11-01,2021-08-01,False
2363,введён,2021-08-01,,True
2364,запланирован,2024-06-01,2025-09-01,False
2364,строится,2025-09-01,,True
2365,запланирован,2024-09-01,2025-02-01,False
2365,строится,2025-02-01,,True
2366,запланирован,2025-04-01,2026-06-01,False
2366,строится,2026-06-01,,True
2367,запланирован,2026-02-01,,True
2368,запланирован,2024-09-01,2025-10-01,False
2368,строится,2025-10-01,,True
2369,запланирован,2022-10-01,2023-06-01,False
2369,строится,2023-06-01,2026-03-01,False
2369,введён,2026-03-01,,True
2370,запланирован,2023-06-01,2024-02-01,False
2370,строится,2024-02-01,,True
2371,запланирован,2016-10-01,2017-09-01,False
2371,строится,2017-09-01,2019-07-01,False
2371,введён,2019-07-01,,True
2372,запланирован,2018-03-01,2019-08-01,False
2372,строится,2019-08-01,2020-02-01,False
2372,введён,2020-02-01,,True
2373,запланирован,2027-04-01,,True
2374,запланирован,2023-06-01,2023-12-01,False
2374,строится,2023-12-01,2026-01-01,False
2374,введён,2026-01-01,,True
2375,запланирован,2016-08-01,2017-09-01,False
2375,строится,2017-09-01,2019-10-01,False
2375,введён,2019-10-01,,True
2376,запланирован,2025-03-01,2026-05-01,False
2376,строится,2026-05-01,,True
2377,запланирован,2023-03-01,2023-10-01,False
2377,строится,2023-10-01,2026-04-01,False
2377,введён,2026-04-01,,True
2378,запланирован,2019-10-01,2020-08-01,False
2378,строится,2020-08-01,2022-11-01,False
2378,введён,2022-11-01,,True
2379,запланирован,2018-07-01,2019-10-01,False
2379,строится,2019-10-01,2022-09-01,False
2379,введён,2022-09-01,,True
2380,запланирован,2025-11-01,2026-07-01,False
2380,строится,2026-07-01,,True
2381,запланирован,2022-01-01,2022-10-01,False
2381,строится,2022-10-01,2025-12-01,False
2381,введён,2025-12-01,,True
2382,запланирован,2022-09-01,2022-12-01,False
2382,строится,2022-12-01,2024-03-01,False
2382,введён,2024-03-01,,True
2383,запланирован,2024-05-01,2025-06-01,False
2383,строится,2025-06-01,2026-01-01,False
2383,введён,2026-01-01,,True
2384,запланирован,2022-06-01,2023-08-01,False
2384,строится,2023-08-01,2024-06-01,False
2384,введён,2024-06-01,,True
2385,запланирован,2025-12-01,,True
2386,запланирован,2023-08-01,2024-09-01,False
2386,строится,2024-09-01,2025-08-01,False
2386,введён,2025-08-01,,True
2387,запланирован,2022-12-01,2024-03-01,False
2387,строится,2024-03-01,,True
2388,запланирован,2026-05-01,,True
2389,запланирован,2023-09-01,2023-12-01,False
2389,строится,2023-12-01,2026-08-01,False
2389,введён,2026-08-01,,True
2390,запланирован,2023-06-01,2024-11-01,False
2390,строится,2024-11-01,,True
2391,запланирован,2024-02-01,2025-07-01,False
2391,строится,2025-07-01,,True
2392,запланирован,2026-03-01,,True
2393,запланирован,2028-03-01,,True
2394,запланирован,2020-07-01,2021-07-01,False
2394,строится,2021-07-01,2023-07-01,False
2394,введён,2023-07-01,,True
2395,запланирован,2024-12-01,2025-11-01,False
2395,строится,2025-11-01,,True
2396,запланирован,2022-11-01,2024-04-01,False
2396,строится,2024-04-01,2025-04-01,False
2396,введён,2025-04-01,,True
2397,запланирован,2023-04-01,2023-08-01,False
2397,строится,2023-08-01,2025-07-01,False
2397,введён,2025-07-01,,True
2398,запланирован,2019-08-01,2020-01-01,False
2398,строится,2020-01-01,2023-11-01,False
2398,введён,2023-11-01,,True
2399,запланирован,2024-09-01,2025-02-01,False
2399,строится,2025-02-01,2026-06-01,False
2399,введён,2026-06-01,,True
2400,запланирован,2028-11-01,,True
2401,запланирован,2023-09-01,2024-08-01,False
2401,строится,2024-08-01,,True
2402,запланирован,2023-03-01,2024-02-01,False
2402,строится,2024-02-01,2025-04-01,False
2402,введён,2025-04-01,,True
2403,запланирован,2026-05-01,,True
2404,запланирован,2022-09-01,2022-12-01,False
2404,строится,2022-12-01,2026-07-01,False
2404,введён,2026-07-01,,True
2405,запланирован,2021-07-01,2022-08-01,False
2405,строится,2022-08-01,2024-07-01,False
2405,введён,2024-07-01,,True
2406,запланирован,2022-10-01,2023-01-01,False
2406,строится,2023-01-01,,True
2407,запланирован,2026-08-01,,True
2408,запланирован,2022-03-01,2023-08-01,False
2408,строится,2023-08-01,2026-08-01,False
2408,введён,2026-08-01,,True
2409,запланирован,2018-08-01,2019-11-01,False
2409,строится,2019-11-01,2023-03-01,False
2409,введён,2023-03-01,,True
2410,запланирован,2019-09-01,2020-11-01,False
2410,строится,2020-11-01,2023-09-01,False
2410,введён,2023-09-01,,True
2411,запланирован,2022-08-01,2023-01-01,False
2411,строится,2023-01-01,2024-07-01,False
2411,введён,2024-07-01,,True
2412,запланирован,2017-01-01,2018-01-01,False
2412,строится,2018-01-01,2021-10-01,False
2412,введён,2021-10-01,,True
2413,запланирован,2016-08-01,2017-02-01,False
2413,строится,2017-02-01,2019-12-01,False
2413,введён,2019-12-01,,True
2414,запланирован,2025-01-01,2026-04-01,False
2414,строится,2026-04-01,,True
2415,запланирован,2017-12-01,2018-08-01,False
2415,строится,2018-08-01,2022-06-01,False
2415,введён,2022-06-01,,True
2416,запланирован,2024-02-01,2024-05-01,False
2416,строится,2024-05-01,2026-01-01,False
2416,введён,2026-01-01,,True
2417,запланирован,2025-10-01,2026-05-01,False
2417,строится,2026-05-01,,True
2418,запланирован,2019-12-01,2021-04-01,False
2418,строится,2021-04-01,2021-10-01,False
2418,введён,2021-10-01,,True
2419,запланирован,2019-10-01,2020-03-01,False
2419,строится,2020-03-01,2021-11-01,False
2419,введён,2021-11-01,,True
2420,запланирован,2015-10-01,2016-10-01,False
2420,строится,2016-10-01,2019-02-01,False
2420,введён,2019-02-01,,True
2421,запланирован,2021-07-01,2021-11-01,False
2421,строится,2021-11-01,2022-09-01,False
2421,введён,2022-09-01,,True
2422,запланирован,2025-11-01,,True
2423,запланирован,2025-02-01,2025-10-01,False
2423,строится,2025-10-01,,True
2424,запланирован,2018-09-01,2019-03-01,False
2424,строится,2019-03-01,2022-11-01,False
2424,введён,2022-11-01,,True
2425,запланирован,2021-09-01,2023-01-01,False
2425,строится,2023-01-01,2024-08-01,False
2425,введён,2024-08-01,,True
2426,запланирован,2029-02-01,,True
2427,запланирован,2019-07-01,2020-04-01,False
2427,строится,2020-04-01,2021-09-01,False
2427,введён,2021-09-01,,True
2428,запланирован,2015-07-01,2016-08-01,False
2428,строится,2016-08-01,2020-06-01,False
2428,введён,2020-06-01,,True
2429,запланирован,2019-12-01,2021-02-01,False
2429,строится,2021-02-01,2021-08-01,False
2429,введён,2021-08-01,,True
2430,запланирован,2019-10-01,2020-07-01,False
2430,строится,2020-07-01,2023-09-01,False
2430,введён,2023-09-01,,True
2431,запланирован,2026-01-01,2026-07-01,False
2431,строится,2026-07-01,,True
2432,запланирован,2017-06-01,2018-05-01,False
2432,строится,2018-05-01,2019-11-01,False
2432,введён,2019-11-01,,True
2433,запланирован,2020-10-01,2021-05-01,False
2433,строится,2021-05-01,2023-12-01,False
2433,введён,2023-12-01,,True
2434,запланирован,2017-05-01,2017-10-01,False
2434,строится,2017-10-01,2021-01-01,False
2434,введён,2021-01-01,,True
2435,запланирован,2024-06-01,2025-07-01,False
2435,строится,2025-07-01,,True
2436,запланирован,2017-05-01,2018-07-01,False
2436,строится,2018-07-01,2020-03-01,False
2436,введён,2020-03-01,,True
2437,запланирован,2021-10-01,2022-01-01,False
2437,строится,2022-01-01,2025-01-01,False
2437,введён,2025-01-01,,True
2438,запланирован,2021-12-01,2023-04-01,False
2438,строится,2023-04-01,2025-05-01,False
2438,введён,2025-05-01,,True
2439,запланирован,2026-08-01,,True
2440,запланирован,2020-03-01,2020-10-01,False
2440,строится,2020-10-01,2024-05-01,False
2440,введён,2024-05-01,,True
2441,запланирован,2027-04-01,,True
2442,запланирован,2020-07-01,2021-10-01,False
2442,строится,2021-10-01,2024-01-01,False
2442,введён,2024-01-01,,True
2443,запланирован,2023-08-01,2024-11-01,False
2443,строится,2024-11-01,2025-05-01,False
2443,введён,2025-05-01,,True
2444,запланирован,2023-07-01,2024-04-01,False
2444,строится,2024-04-01,2026-06-01,False
2444,введён,2026-06-01,,True
2445,запланирован,2025-12-01,,True
2446,запланирован,2025-06-01,2026-08-01,False
2446,строится,2026-08-01,,True
2447,запланирован,2021-04-01,2022-05-01,False
2447,строится,2022-05-01,2026-04-01,False
2447,введён,2026-04-01,,True
2448,запланирован,2027-11-01,,True
2449,запланирован,2027-07-01,,True
2450,запланирован,2023-10-01,2024-03-01,False
2450,строится,2024-03-01,,True
2451,запланирован,2028-08-01,,True
2452,запланирован,2023-10-01,2024-12-01,False
2452,строится,2024-12-01,2026-07-01,False
2452,введён,2026-07-01,,True
2453,запланирован,2016-09-01,2017-09-01,False
2453,строится,2017-09-01,2021-01-01,False
2453,введён,2021-01-01,,True
2454,запланирован,2019-12-01,2020-10-01,False
2454,строится,2020-10-01,2021-09-01,False
2454,введён,2021-09-01,,True
2455,запланирован,2018-07-01,2019-02-01,False
2455,строится,2019-02-01,2020-09-01,False
2455,введён,2020-09-01,,True
2456,запланирован,2017-01-01,2018-06-01,False
2456,строится,2018-06-01,2022-03-01,False
2456,введён,2022-03-01,,True
2457,запланирован,2023-08-01,2024-12-01,False
2457,строится,2024-12-01,2026-07-01,False
2457,введён,2026-07-01,,True
2458,запланирован,2025-07-01,2025-11-01,False
2458,строится,2025-11-01,,True
2459,запланирован,2018-04-01,2018-08-01,False
2459,строится,2018-08-01,2020-10-01,False
2459,введён,2020-10-01,,True
2460,запланирован,2023-08-01,2024-07-01,False
2460,строится,2024-07-01,2025-02-01,False
2460,введён,2025-02-01,,True
2461,запланирован,2020-06-01,2021-10-01,False
2461,строится,2021-10-01,2024-02-01,False
2461,введён,2024-02-01,,True
2462,запланирован,2023-09-01,2024-01-01,False
2462,строится,2024-01-01,,True
2463,запланирован,2021-04-01,2022-01-01,False
2463,строится,2022-01-01,2024-11-01,False
2463,введён,2024-11-01,,True
2464,запланирован,2018-05-01,2018-10-01,False
2464,строится,2018-10-01,2021-07-01,False
2464,введён,2021-07-01,,True
2465,запланирован,2018-07-01,2019-06-01,False
2465,строится,2019-06-01,2021-06-01,False
2465,введён,2021-06-01,,True
2466,запланирован,2025-12-01,2026-06-01,False
2466,строится,2026-06-01,,True
2467,запланирован,2016-04-01,2016-10-01,False
2467,строится,2016-10-01,2019-12-01,False
2467,введён,2019-12-01,,True
2468,запланирован,2026-07-01,,True
2469,запланирован,2022-01-01,2023-01-01,False
2469,строится,2023-01-01,2026-07-01,False
2469,введён,2026-07-01,,True
2470,запланирован,2018-05-01,2019-02-01,False
2470,строится,2019-02-01,2022-04-01,False
2470,введён,2022-04-01,,True
2471,запланирован,2020-05-01,2020-09-01,False
2471,строится,2020-09-01,2021-05-01,False
2471,введён,2021-05-01,,True
2472,запланирован,2023-08-01,2024-06-01,False
2472,строится,2024-06-01,,True
2473,запланирован,2020-01-01,2021-04-01,False
2473,строится,2021-04-01,2023-11-01,False
2473,введён,2023-11-01,,True
2474,запланирован,2019-05-01,2019-09-01,False
2474,строится,2019-09-01,2020-03-01,False
2474,введён,2020-03-01,,True
2475,запланирован,2017-09-01,2018-03-01,False
2475,строится,2018-03-01,2022-01-01,False
2475,введён,2022-01-01,,True
2476,запланирован,2017-09-01,2018-09-01,False
2476,строится,2018-09-01,2022-05-01,False
2476,введён,2022-05-01,,True
2477,запланирован,2025-12-01,2026-06-01,False
2477,строится,2026-06-01,,True
2478,запланирован,2020-05-01,2021-10-01,False
2478,строится,2021-10-01,2023-08-01,False
2478,введён,2023-08-01,,True
2479,запланирован,2021-09-01,2021-12-01,False
2479,строится,2021-12-01,2023-06-01,False
2479,введён,2023-06-01,,True
2480,запланирован,2016-07-01,2017-04-01,False
2480,строится,2017-04-01,2019-04-01,False
2480,введён,2019-04-01,,True
2481,запланирован,2020-01-01,2021-04-01,False
2481,строится,2021-04-01,2024-12-01,False
2481,введён,2024-12-01,,True
2482,запланирован,2018-01-01,2018-08-01,False
2482,строится,2018-08-01,2021-09-01,False
2482,введён,2021-09-01,,True
2483,запланирован,2025-01-01,2025-11-01,False
2483,строится,2025-11-01,,True
2484,запланирован,2021-10-01,2023-02-01,False
2484,строится,2023-02-01,2025-07-01,False
2484,введён,2025-07-01,,True
2485,запланирован,2024-05-01,2025-08-01,False
2485,строится,2025-08-01,,True
2486,запланирован,2026-04-01,,True
2487,запланирован,2021-10-01,2022-12-01,False
2487,строится,2022-12-01,2025-12-01,False
2487,введён,2025-12-01,,True
2488,запланирован,2018-07-01,2019-02-01,False
2488,строится,2019-02-01,2022-03-01,False
2488,введён,2022-03-01,,True
2489,запланирован,2029-07-01,,True
2490,запланирован,2021-01-01,2022-05-01,False
2490,строится,2022-05-01,2023-06-01,False
2490,введён,2023-06-01,,True
2491,запланирован,2019-12-01,2020-08-01,False
2491,строится,2020-08-01,2022-12-01,False
2491,введён,2022-12-01,,True
2492,запланирован,2021-01-01,2022-03-01,False
2492,строится,2022-03-01,2024-07-01,False
2492,введён,2024-07-01,,True
2493,запланирован,2021-12-01,2022-08-01,False
2493,строится,2022-08-01,2026-03-01,False
2493,введён,2026-03-01,,True
2494,запланирован,2016-09-01,2017-12-01,False
2494,строится,2017-12-01,2018-09-01,False
2494,введён,2018-09-01,,True
2495,запланирован,2024-01-01,2025-04-01,False
2495,строится,2025-04-01,2026-01-01,False
2495,введён,2026-01-01,,True
2496,запланирован,2014-10-01,2015-10-01,False
2496,строится,2015-10-01,2019-07-01,False
2496,введён,2019-07-01,,True
2497,запланирован,2029-02-01,,True
2498,запланирован,2023-02-01,2024-07-01,False
2498,строится,2024-07-01,,True
2499,запланирован,2024-02-01,2025-03-01,False
2499,строится,2025-03-01,,True
2500,запланирован,2014-09-01,2015-09-01,False
2500,строится,2015-09-01,2019-06-01,False
2500,введён,2019-06-01,,True
2501,запланирован,2021-02-01,2022-01-01,False
2501,строится,2022-01-01,2025-09-01,False
2501,введён,2025-09-01,,True
2502,запланирован,2023-05-01,2024-01-01,False
2502,строится,2024-01-01,,True
2503,запланирован,2023-06-01,2023-09-01,False
2503,строится,2023-09-01,2026-04-01,False
2503,введён,2026-04-01,,True
2504,запланирован,2024-04-01,2024-07-01,False
2504,строится,2024-07-01,,True
2505,запланирован,2016-12-01,2018-01-01,False
2505,строится,2018-01-01,2018-09-01,False
2505,введён,2018-09-01,,True
2506,запланирован,2018-10-01,2020-01-01,False
2506,строится,2020-01-01,2021-08-01,False
2506,введён,2021-08-01,,True
2507,запланирован,2023-11-01,2025-02-01,False
2507,строится,2025-02-01,,True
2508,запланирован,2017-04-01,2018-08-01,False
2508,строится,2018-08-01,2022-06-01,False
2508,введён,2022-06-01,,True
2509,запланирован,2027-04-01,,True
2510,запланирован,2025-05-01,2025-11-01,False
2510,строится,2025-11-01,,True
2511,запланирован,2021-12-01,2022-04-01,False
2511,строится,2022-04-01,2024-02-01,False
2511,введён,2024-02-01,,True
2512,запланирован,2021-04-01,2021-08-01,False
2512,строится,2021-08-01,2023-06-01,False
2512,введён,2023-06-01,,True
2513,запланирован,2027-03-01,,True
2514,запланирован,2023-09-01,2024-09-01,False
2514,строится,2024-09-01,2025-11-01,False
2514,введён,2025-11-01,,True
2515,запланирован,2017-08-01,2018-11-01,False
2515,строится,2018-11-01,2021-08-01,False
2515,введён,2021-08-01,,True
2516,запланирован,2026-03-01,,True
2517,запланирован,2018-02-01,2019-02-01,False
2517,строится,2019-02-01,2022-05-01,False
2517,введён,2022-05-01,,True
2518,запланирован,2023-08-01,2024-02-01,False
2518,строится,2024-02-01,2025-01-01,False
2518,введён,2025-01-01,,True
2519,запланирован,2016-01-01,2017-01-01,False
2519,строится,2017-01-01,2019-01-01,False
2519,введён,2019-01-01,,True
2520,запланирован,2020-02-01,2021-05-01,False
2520,строится,2021-05-01,2023-10-01,False
2520,введён,2023-10-01,,True
2521,запланирован,2020-02-01,2020-06-01,False
