developer_id,name,inn,ogrn
23405,СЗ ЯРОСЛАВЛЬСТРОЙПРОЕКТ,3900026790,1243900006910
16049,СЗ СТРОЙ ДЕВЕЛОПМЕНТ,7203511476,1207200018134
16216,СЗ АСПЭК-А,1831202512,1211800011521
18706,СЗ РОТОНДА,3663161640,1233600007420
16672,СЗ ЭДЕЛЬВЕЙС-6,2540262445,1212500016520
28316,СЗ ВМЕСТЕ,3812161582,1243800009496
37275,СЗ БРИЗ МАРИНА,500012678,1240500009914
1919,СЗ АЛТАЙ-СТРОЙ,4345090468,1044316571694
32576,СЗ КАПЕЛЛА,7806589634,1217800119987
34192,СЗ СПОРТ ИНВЕСТ,9102281903,1229100006508
10001,СЗ ДСК,2801106556,1052800098251
22786,СЗ СК НСЗ,264084469,1240200040046
12476,СЗ ФСК,2465336423,1202400030260
11108,СЗ КБС-ЦЕНТРАЛЬНЫЙ,2464150754,1192468036859
6278,ИСК ВОЛГОСТРОЙ,3443126640,1153443030212
11312,СЗ СТРОИТЕЛЬНАЯ КОМПАНИЯ СТЭЛ,3662142764,1093668013812
1867,СЗ ПРОМСТРОЙ-ЦЕНТР,4205207268,1104205015650
11360,СЗ ФОРА,7604213276,1117604016463
7841,СЗ ПРОСПЕКТ ФЕДЕРАЦИЯ,6685151129,1186658052756
4086,СЗ ТЕХНОСТРОЙОЛИМП,7709628581,1057748065550
11125,СЗ ЗАПАДНЫЙ ЛЕС,3904057334,1043900806344
22635,СЗ СК УНИСТРОЙДОМ-5,1686028560,1231600030364
18466,СЗ ПРОСПЕКТ,6318071533,1236300011001
15860,СЗ АЗИЯ-КОНТРАКТ-ХАБАРОВСК,2721251741,1212700012733
16108,СЗ ПОБЕДА,6319258862,1226300040944
10909,СЗ САМОЛЕТ-ЗАРЕЧЬЕ,7731471424,1147746543658
13667,СЗ НИЖНЕИСЕТСКИЙ ПРУД,6685119693,1169658108839
19132,СЗ ГАРДЕН-18,274985617,1240200008520
8113,КОМОССТРОЙ ОЛИМП СЗ,1831194100,1191832009126
8904,СЗ ЖИЛСТРОЙ ДЕВЕЛОПМЕНТ,5835103598,1135835003886
16747,СЗ ЮГ-ОПТИМУМ,6330099214,1236300003752
17679,СЗ ЕВРОСТРОЙ,572027666,1210500000919
18515,СЗ СИРИУС,1831205672,1221800006405
1878,СЗ СОЛНЕЧНЫЙ,3257043241,1163256057865
202,СЗ СТРОЙУСЛУГИ,1660075460,1041630233699
15577,СЗ АВИАТОР,7100007041,1217100006925
37800,СЗ ОСЕНЬ,700022433,1250700001012
17544,СЗ ГК ПРАЙД ИНВЕСТ,2204092109,1202200021220
20888,СЗ БУРАН-3,3000001352,1223000002653
14536,СЗ ФИРМА АСПЕКТ ПЛЮС,2634110085,1222600004395
9282,СПЕЦЗАСТРОЙЩИК РАЗВИТИЕ,1840009120,1121840003768
32849,СЗ УРБАНСТРОЙ,2100026334,1252100004232
14466,СЗ КОМПАС,3906972265,1153926031412
16240,СЗ МАНХЭТТЕН,6167201918,1216100026339
14629,СЗ МЕТА-КРАСНООБСК,5433973217,1205400003720
32906,СЗ ЛЕНИНА 100,6678101279,1196658028698
957,СЗ ГРАД-РАЗВИТИЕ,3666173241,1113668034050
17804,СЗ АКВАРЕЛЬ,3444278540,1223400010382
23778,СЗ КОНСОЛЬ,2901319290,1242900005699
14753,СЗ ЗЕЛЕНАЯ ДОЛИНА,1648053131,1201600088579
1429,НОВЫЙ ГОРОД,1840044284,1151840009771
1977,СЗ СОЮЗ-8,2635831883,1142651018927
16396,СЗ ПЗСП ВЫШКА-2,5903153663,1225900012678
39227,СЗ СТРОИТЕЛЬНЫЕ ИННОВАЦИИ ПЛЮС,2540256240,1202500012208
15018,СЗ ВЫШКА,2225225825,1222200011285
12920,СЗ ГОЛОС.НОВЫЙ ГОРОД,7448229445,1207400044235
3473,СЗ КОМПАНИЯ ВЫБОР,2315115369,1052309101118
24554,СЗ ВЗЛЕТ,2536338268,1232500007332
45328,СЗ ЭТАЛОНСТРОЙ,7453367641,1267400002121
19841,СЗ ЭВИЛИН КМ-10,2635260647,1242600001995
10936,СЗ ВОЛГОГРАДРЕГИОНСТРОЙ,3443096924,1103443001111
19334,СЗ ЮГКУРОРТСТРОЙ,9102063655,1149102170315
35930,СЗ АКФЭС,7000011245,1237000008684
34882,СЗ САФИЙА,700027304,1250700005863
17702,ПАТЕФОН,3905032371,1023900991070
18728,СЗ ИНВЕСТ РЕЗУЛЬТАТ,7735201115,1237700715955
1452,СТРОЙПРОЕКТСЕРВИС,6311018869,1026300520872
16824,СЗ ЧЕТВЕРТЫЙ КВАРТАЛ,7203334019,1157232006733
17893,СЗ РИВЬЕРА-ГАЛАКТИКА,6679170444,1236600062005
17426,СЗ АНДОР ИНВЕСТ,5260488808,1235200005281
13207,СЗ РЕЗИДЕНЦИЯ 15,3460059954,1153443023535
17057,СЗ Т-ОТЕЛЬ,5029253959,1205000011226
17541,СЗ ПРО-СЕРВИС.ЮГ,7842195314,1217800136432
2636,СЗ АДАЛИН-СТРОЙ,2221195827,1122225001216
16642,СЗ СЕВЕРНОЕ СИЯНИЕ,9102289719,1239100007343
18650,МЕРКУРИЙ-1,3900025638,1243900005690
9953,СЗ ТАМБОВСТАРСТРОЙ,6829141082,1186820002786
17042,СЗ СМК ДЕВЕЛОПМЕНТ,542021610,1220500014481
2454,СЗ БЕРЕЗОВАЯ РОЩА,5904285944,1135904004940
3992,СЗ ЖИЛСТРОЙ-ИНВЕСТ,5752043909,1075752002314
6728,СЗ КАМЕЛОТ,7826152585,1027810263491
137,СЗ ЗЕЛЕНХОЗ,2540173481,1112540006149
13310,СЗННДК АВТОЗАВОД,5260473343,1205200034632
40103,СЗ ГОРОД ПАРК,3662315431,1253600011070
19685,СЗ ПСК-ИНВЕСТ,8904093444,1228900003727
22924,СЗ ЯСНЫЙ 1,2461052660,1242400013140
16678,СЗ МЕРИДИАН ВК,2508136220,1192536027683
1929,СЗ ФСК ЗАПАДНЫЙ ЛУЧ,7453324060,1187456040111
16796,СЗ НАСЛЕДИЕ,7604376432,1217600009087
19020,СЗ ГАММА,6658570120,1246600002945
297,СЗ СМУ-58,2129040518,1022101273006
21430,СЗ-ПРИБРЕЖНЫЙ,2723218725,1222700008607
27813,СЗ ФОРТЛАЙФ,2222911505,1252200006563
19733,СЗ ПРИТЯЖЕНИЕ 3,7448243496,1227400025082
14651,ФОРТИС 1,6678105731,1196658086767
16094,СЗ НОВАЯ ЗЕМЛЯ,7203530951,1217200020762
22203,СЗ ЛЕГЕНДА,268054232,1100268001327
13692,СЗ ФАЙВ СТАРС,2367020291,1212300033483
17259,СЗ МАГИСТРАЛЬ,1400014610,1221400011458
2034,СЗ АРТМАСТЕР,3904043116,1033900800680
6807,СПЕЦИАЛИЗИРОВАНЫЙ ЗАСТРОЙЩИК СТРОЙ ЦЕНТР,2458012844,1132452001440
12439,СЗ ДОХОДНЫЙ ДОМ,9729301450,1207700397145
17342,СЗ ТВОРЧЕСТВО НА МЕЛЬНИКАЙТЕ,7203544418,1227200016020
18839,СЗ КОМФОРТСТРОЙ,6714051210,1206700018140
2200,СЗ ПАРУСА,9103079841,1169102067573
24601,СЗ ШЕЛЕСТ,3917519191,1133926047815
18608,СЗ КМ,7203571637,1247200004501
16011,СЗ СТРОЙПРОЕКТ-ВОСТОК,6165232981,1226100016230
18451,СЗ ИМПЕРИЯ,5029257978,1205000081450
37180,СЗ СФЕРА,2130162398,1152130013980
30351,СЗ СТРОИТЕЛЬНАЯ КОМПАНИЯ АТЛАНТ,900008852,1230900002398
19836,СЗ ПМД-ГОРОДСКИЕ ГОРКИ,5904402506,1225900016220
2472,СЗ ЮГСПЕЦСТРОЙ,6161068787,1136193005740
9506,СЗ ЕВРОСТРОЙ,4703140305,1144703001827
156,СЗ КВАРТАЛ,1832100680,1121832004117
1224,СЗ ГАРАНТ-ЖИЛЬЕ,6732076930,1146733013350
18500,СЗ КОМПЛЕКС. ВОЛГОГРАД,3460085305,1233400011657
23096,СЗ МОТОВИЛИХИНСКИЙ 12,5904412920,1245900019562
17307,ГРИНХИЛЛ СЗ,9704222567,1237700656710
17774,СЗ ЭДЕЛЬВЕЙС-4,2540262438,1212500016508
19395,СЗ АТМОСФЕРА СМАРТ,3200004086,1243200000340
28887,СЗ РЕГИОН СТРОЙ,300023094,1240300003305
12436,СЗ ЛИДЕР-СТРОЙ,2623030543,1192651013499
18618,СЗ ПАВЛОВО ПАРК,5003152265,1225000080799
28827,СЗ СВОЙ ДОМ В ТАМБОВЕ,7449152996,1247400008239
38054,СЗ СГ,268106730,1250200029034
22051,СЗ СК УНИСТРОЙДОМ-7,1686038825,1241600022047
35892,СЗ КЛЕВЕР 3.0,9102302720,1259100001600
15488,СЗ АГОЙ-ПАРК,2312314101,1225500023495
14465,СЗ К-ДЕВЕЛОПМЕНТ,3666260600,1213600022954
18791,СЗ МС-16,7606136524,1237600007688
18493,СЗ ЮНИТ.ЦЕНТР,5402079602,1235400037872
17341,СЗ ВОСТОК 314,6950255713,1216900014891
17824,СЗ ПМ-ГРУПП,3123324667,1133123009942
18955,СЗ НДК - СКИФСКИЙ,9103101110,1239100001172
16909,СЗ СМК-СТРОЙ,2902090648,1232900002390
16688,СЗ ДИАГОНАЛЬ,1300002716,1221300004166
13004,СЗ СТРОЙЗАКАЗЧИК,269041317,1200200067264
19766,СЗ ЦЕНТРАЛЬНЫЙ 4,3000012650,1243000001727
2044,СЗ СТРОЙИНЖИНИРИНГ,3128095971,1133128004900
23915,СК ГЕФЕСТ. СЗ,7451456014,1217400029164
1467,КМЗ АЛЕКСАНДРИЯ,5009088111,1135009003414
16255,СЗ ЖК ФЛОТИЛИЯ,1000003797,1221000005258
23182,СЗ ЛАПЕРУЗ ДВ,6501299128,1186501004370
2762,СЗ СК ВОЗРОЖДЕНИЕ-10,6027140849,1126027000802
8625,СЗ СВОЙ,7203432841,1177232030788
8776,СЗ ПАРК ПОБЕДЫ,6658528320,1196658061808
13450,СЗ СТРОЙФ,3459079018,1193443010067
17610,СЗ ШАРТАШ ПАРК,6678130576,1236600035627
16789,СЗ КАПСТРОЙСК,2635256305,1232600001633
13174,СЗ ЮГСТРОЙЗАКАЗЧИК,2301024680,1022300517656
10872,СЗ АТМОСФЕРА КОМФОРТА,3257075148,1203200003710
15893,АРХЫЗ ИНВЕСТ,912003961,1150912000084
15477,СЗ ТИМ-ГРУПП ДЕВЕЛОПМЕНТ,2540227137,1172536010020
2691,СЗ НИЖНЕВОЛЖСКАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ,3017039989,1043001823391
18376,СЗ ДВ КРИСТАЛЛ,2725103952,1112722005087
6856,СЗ ДОСТОЯНИЕ,6234114318,1136234003003
12087,АРЕНА,7604356517,1197627012626
2635,СЗ КАЛИНИНГРАДИНВЕСТСТРОЙ,3906262040,1123926015883
14499,СЗ ЭВЕРЕСТ,300003570,1220300001712
23870,СЗ РЭС-РЫБАЦКАЯ,3000013164,1243000002233
19145,СЗ ВОЗРОЖДЕНИЕ-2023,9402014698,1239400004843
9020,СЗ ГК АТЛАНТ,7203455253,1187232019325
18597,СЗ МАНГО,6229086390,1176234013438
24257,СЗ СТАНДАРТ,4000021840,1254000001199
2984,СЗ КОРПОРАЦИЯ ЛЭК ИСТЕЙТ,7825670898,1037843053489
10,СЗ АМУРСТРОЙ,2801005205,1022800526572
17299,СЗ МС-ИНВЕСТ,7453345768,1227400011508
15892,СЗ КВАРТАЛИНВЕСТСТРОЙ,5473006150,1225400040414
17258,СЗ ТАЛАН-РЕГИОН-29,1841083046,1181832027310
7900,СЗ ТЕРМОДОМРИЕЛТ,5829003115,1165835060270
306,2МЕН ГРУПП,7701651356,1067746424899
516,СЗ КМАПЖС,3128001437,1023102357266
19049,СЗ ЭРБИАЙ - 6,7801704668,1217800152283
18361,СПЕЦСТРОЙ ПЗСП - ТАНЦОРОВА,5903152814,1225900006826
17619,СЗ ГСИ,3808285592,1233800025249
12840,МОНОЛИТ СТРОЙ,2311263616,1182375066807
18535,СЗ И2-ДЕВЕЛОПМЕНТ,7714494171,1227700652948
15571,СЗ РЕНОВА-Н2,3328028436,1223300005895
35465,СЗ ТСКМ-СТРОЙ,500019708,1240500017042
12157,СЗ ДОМ-СТРОЙ НОВОСИБИРСК,5406674264,1115476075120
13911,СЗ ИППЕКО ДЕВЕЛОПМЕНТ,2536321507,1202500000724
12961,СЗ КРАСИВЫЙ ГОРОД,3443143042,1193443009704
2904,СЗ ТЭКОРЕСУРС,1658047987,1031626804549
24212,СЗ АЛЬФА,3525406616,1173525025244
9414,СЗ АКВА-ИНВЕСТ,7204208458,1147232031550
40601,СЗ ТАВР,9102303554,1259100003447
2215,СЗ РАДЧЕНКО,7536056600,1047550025995
6467,СЗ ОПАЛИХА-СИТИ,5024147481,1145024006434
10285,СЗ ИНТЭСКА-СТ,5904149797,1065904122723
16910,СЗ ДЕВЕЛОПМЕНТ АН,3100015951,1233100004390
37617,СЗ ЖК СЕВЕРНЫЙ,1655509295,1251600030351
13364,СЗ СК СТРОЙИНВЕСТИЦИЯ,3906396212,1203900013767
15961,СЗ РАЗВИТИЕ ДЕВЕЛОПМЕНТ,9108125450,1209100017653
17106,СЗ КАЛЛИСТО,9704123238,1227700114575
12932,СЗ ГЛОБУС,6229066154,1096229001087
19152,СЗ СКАЙ,6319038948,1026301708762
17801,СЗ СТК,2460106480,1172468070114
19817,СЗ ИЗМАЙЛОВО,7720916720,1237700875070
10081,СЗ СТРОЙ-ИНДУСТРИЯ,1435344337,1191447010490
32143,СЗ АВАНГАРД,725021618,1170726000499
14404,СЗ ФСК ФЛАГМАН,3849085715,1213800028265
13452,СЗ ДСИ,1660369935,1211600072122
27694,СЗ НОВЫЙ ДОМ,6671294617,1246600011921
13388,СЗ КГС-БУЛЬВАР,4205394378,1214200000431
7439,КС ПАСКАЛЬ СЗ,1831157080,1121831008397
19011,СЗ СВОЙ ДОМ НА НЕЙБУТА,5503273620,1235500020381
16146,СЗ ЧЁРНОЕ МОРЕ,7727491273,1227700219493
2992,СЗ БАТАЙСК-ЦЕНТР,6141033793,1106181000749
19498,СЗ ТРОИЦКОЕ ПОЛЕ,7811767642,1217800173580
22804,СЗ ЭЛЕМЕНТ,5027287737,1205000062431
1897,СЗ КАЛУГА-ЛИДЕР,4028051443,1124028003604
16956,СЗ СЕМЬЯ,6141060170,1236100010794
35523,СЗ УЛЬТРА,700027311,1250700005874
6760,СЗ СПЕКТР-М,1215121350,1071215004717
90,СЗ ФИРМА МАЯКОВСКАЯ,4346041022,1024301306732
14172,СЗ КАМАСТРОЙ-НЧ,1650345692,1171690022965
14637,СЗ ЭЛИТСТРОЙ,8904092507,1228900001109
13015,СЗ СТРОЙКОНТИНЕНТ,2635046442,1022601980037
23100,СЗ ТРОИЦКАЯ ГОРА,7801700670,1217800096513
14621,СПЕЦЗАСТРОЙЩИК ДИНАСТИЯ,1658239142,1221600047096
6333,СЗ ВОСКРЕСЕНСКИЙ ДОМ,275910808,1170280021229
20224,СЗ ДОМВЕРС,3300001113,1233300003529
19285,СЗ КЛИПЕР,3663164400,1233600018244
6575,СЗ АЛЬЯНС-СТРОЙ,7838423409,1097847053776
33433,СЗ СЛОБОДА ВЕРЕВО,4705114396,1244700015867
10372,СЗ МЕТАЛЛУРГ-5,1659197696,1191690022644
26010,СЗ КРАСНЫЙ ФЛОТ,6732231511,1226700011438
13710,СЗ ВКС ИНВЕСТ,7704597763,1067746554886
19019,СЗ ОБЪЕДИНЕНИЕ-26,2635258623,1232600011511
6452,СЗ ЭВЕРЕСТ,4501124540,1064501178774
35292,СЗ АТМ-СТРОЙ,6318067664,1226300000717
12289,СЗ АНТАРСИТИ,5432003142,1215400001563
13289,СЗ КОНГРЕСС-ЦЕНТР,9103004645,1149102041945
20776,СЗ СК ТРАСТ-ИНВЕСТ УФА,277960434,1220200037078
6106,СЗ КАТУАР ДЕВЕЛОПМЕНТ,5029165879,1125029007916
11941,СЗ ПРИМОРСКИЙ ПЛЮС,2901301832,1202900003734
15314,СЗ НОВГОРОДСКАЯ,4703180548,1214700000107
13760,СЗ ОРЕЛСТРОЙ-5,5751065184,1205700005158
33080,СЗ ПРАЙМ-НОВО,272926817,1240200029574
8940,СЗ ЮЖУРАЛСЕРВИС,5638054775,1085658038223
14183,СЗ С.К. ВЫСОТА,7606125160,1217600015764
15552,СЗ СМУ-11 СБ ЮЖНОЕ,5501280573,1225500025123
18703,СЗ ЛСК,3808283179,1233800013204
7088,СЗ СИБПРОДТОРГ,7224028742,1047200670186
3734,СЗ АТЛАНТ-ИНВЕСТ,2901258802,1152901005102
19427,СЗ М115,7813678003,1247800011942
7260,СЗ ЗАМЕЛЕКЕСЬЕ НЧ,1650304706,1151650005000
8560,СЗ АСТРА-ВОСТОК,6658524445,1196658025739
20207,СЗ АТЛАНТ,5262278482,1125262006308
39006,СЗ РЭС-ЗВЕЗДНАЯ,3000013051,1243000002123
32047,СЗ СУ №2,2464204791,1082468002638
1073,МБЛ,2318027826,1022302787605
17029,СПЕЦЗАСТРОЙЩИК ДИНАСТИЯ-4,1658248549,1231600042134
17588,СЗ МАЙТА,9103101222,1239100002020
36761,СЗ МОРЕ,2536342722,1232500035151
18599,СЗ НСК,2635258870,1232600012853
28158,СЗ НВ-3,274391356,1240200040266
16606,СЗ ДОМСТРОЙСЕВЕР,542021995,1230500005614
17548,СЗ ЛЕДОВСКАЯ,7300024647,1237300011013
17,СЗ ДЮПОН-ИНВЕСТ,323341463,1080326008212
8972,МНОГОПРОФИЛЬНАЯ КЛИНИКА,5406533922,1095406017926
14452,КОМОССТРОЙ РОДЕН СЗ,1831200339,1201800022302
7401,ПСК РАДИАЛ,6324037322,1136324002440
24774,СЗ ВЕЛОДРОМ,1300012344,1241300003064
12542,СЗ ДОМ,1435255969,1121435008518
18755,СЗ ЮПИТЕР-КОСТРОМА,4400006406,1224400000054
1433,СЗ СТРОЙСЕРВИС,3446030706,1083460004308
22494,СЗ АВАНПОРТ НН,5260490116,1235200014697
24944,СЗ БРИГАНТИНА,3663172063,1253600002380
10323,СЗ ИНСИТИ-СТРОЙ,2311298312,1192375081645
19050,СЗ РЕГАТА ДВ,2700006361,1232700002886
8513,СЗ СК УНИСТРОЙДОМ-2,1657246531,1181690046768
17747,СЗ ФАВОРИТ,6000004253,1236000002920
38366,СЗ М2М КОЦЮБИНСКОГО,9402017064,1259400002069
17440,СЗ ЭЛЛИПССТРОЙ,1841093686,1201800011390
8180,СЗ ПЕРЕСВЕТ-ЮГ ЦЕНТРАЛЬНЫЙ,3443142377,1193443005172
13714,СЗ ЮГ-СТРОЙФОРТ-1,6150101707,1216100030706
9487,СЗ ВЛАДСТРОЙГРУПП,2536303716,1172536020480
18814,СЗ М 10,7842480382,1127847431359
7404,СЗ АРХГОРСТРОЙ,2901247381,1142901004234
22142,СЗ ПРОЕКТ-С-31,6658566357,1236600050554
24238,СЗ ЗОЛОТОЙ ПЛЯЖ,9103069353,1159102065693
29338,СЗ БМ-ГРУПП ЦЧР,3652905061,1253600008364
12556,СЗ СБЕР-КАПИТАЛ СТРОЙ,4826147710,1214800003989
17207,СЗ ПЫЖЕВСКИЙ 5,7706419283,1157746289359
7541,СЗ ДИВНОЕ-СИТИ,5003126924,1185027003391
30336,СЗ ПРАВОБЕРЕЖНЫЙ.СИТИ,6678142660,1256600025571
22758,СЗ РЕГИОНДОРСТРОЙ ПОВОЛЖЬЯ,6449105306,1236400004543
13550,СЗ СКРИПКА СК,6450098491,1176451017071
24217,СЗ ЗС,1900014745,1241900002068
19111,СЗ МАРУСИНО,5027302103,1215000128122
403,СЗ ИН-ГРУПП МАЛЕНЬКИЙ,7743637794,5077746450117
17817,СЗ ВАРИАНТ ИНВЕСТ,5904407631,1235900017121
24945,СЗ ГОРОД БСС,278976645,1230200007542
13695,СЗ ЭТАЛОН-КАЗАНЬ,1657267813,1211600029222
161,СЗ СМУ-1,3729011599,1033700064804
23130,СЗ ЖСЗ,3528342745,1243500009610
41242,СЗ РИВЕР СТРОЙ,700025466,1250700004048
17768,СЗ ФЛАГМАН,6200001443,1246200000133
842,СЗ СПЕЦМОНТАЖ,6829135650,1176820010883
1075,СЕЛИГЕР,3445127208,1123460005316
19342,СЗ МОСКОВСКИЙ КВАРТАЛ-1,6658565610,1236600045692
19330,СЗ ИЗУМРУДНЫЙ КВАРТАЛ,2543150860,1202500016938
2724,СЗ ВИКТОРИЯ Т,3904023060,1023900600327
3490,СЗ ДВ НОВЫЙ МАТЕРИК,6501162557,1056500737622
15855,СЗ - МИНИПОЛИС КУЛТАЕВО ПАРК,5904397550,1215900013537
26061,СЗ ЭЛЬКОР,6229063435,1086229003024
240,СЗ РЕСПЕКТ,3123339014,1143123002747
8638,ПРОЕКТДЕВЕЛОПМЕНТ,6672251729,1076672041225
1507,СЗ ПМК-8,2115902400,1042137002489
27955,СЗ ОЛИМПСТРОЙ НР,9309027678,1249300011058
210,СЗ ТАЙГЕР,3017064343,1103017001845
14697,СЗ ФОРМАТ,1326257878,1221300000415
29423,СЗ ЛЮДИ В ЕКАТЕРИНБУРГЕ,7203593045,1257200008141
16468,СЗ ТАВРИДА,7017490733,1227000001238
23418,СЗ ЭНЕРГИЯ,2221224002,1152225028592
12408,СЗ БОЕР КОНСТРАКШН,4826144596,1204800007653
17115,СЗ ТРЕТИЙ РИМ,7704452461,1187746257764
229,СЗ ГК БСМ,3123281540,1113123007018
2153,СЗ СТРОЙ ГАЗ СЕРВИС,608024615,1130608002898
6222,ИНСКИЕ ЗОРИ. СЗ,5405429830,1115476019042
13987,СЗ ЛЮДВИГСТРОЙ,1900005250,1221900000497
37433,СЗ МИР,2625129121,1252600001697
3177,СЗ АКВА,7203151985,1047200624239
17630,АРТ РУМ,9717106906,1217700495341
14762,СЗ СТРОЙКИРПИЧХОЛДИНГ,269042399,1210200037519
17147,МЕТРЫ СЗ,3443149125,1223400008864
36020,СЗ ПРЕМИУМСТРОЙ 3.0,4000028860,1254000008195
21659,СЗ ГЕО,3811468229,1203800004210
21694,СЗ ДС ДЕВЕЛОПМЕНТ,3849096280,1233800014029
17513,СЗ КАПИТЕЛЬ,5406823759,1225400026940
2294,СЗ СТРОЙЭКОНОМ,3811439059,1163850088412
17703,СЗ БМК-ДЕВЕЛОПМЕНТ,2700001170,1222700017726
13564,СЗ НОВЫЙ СТИЛЬ,7810770096,1197847154230
218,СЗ КУТУЗОВСКОЕ-1,5044074560,1105044001930
17557,СЗ ГРАД ИНВЕСТ СХОДНЯ,5032347766,1225000121433
35757,СЗ - УКЗ № 13.1 КПД,276177855,1240200032379
30685,СЗ ГК-МОРСКОЙ КВАРТАЛ,2367000496,1172375034468
1275,СЗ ОТДЕЛФИНСТРОЙ И ПАРТНЕРЫ,2130097685,1122130000167
939,СЗ СУ-1,2204032090,1072204017434
16422,СЗ СТРОЙСЕРВИС,5256044510,1035204881612
13197,СЗ МЕГАТРЕЙД,5407009768,1055407136212
17708,СЗ СТРОЙ-КВАРТАЛ,300011290,1230300000699
9742,СЗ ЖБИ-ЖИЛСТРОЙ,3665808918,1203600003144
15227,СЗ ДЕЛЬТА,7721825900,1147746273828
19465,СЗ ЛАДДОМ 1,2700018688,1232700015514
16327,СЗСУПЕРСТРОЙ,2466163967,1152468035290
22990,СЗ ВРАЖСКИЙ,7704398937,1177746269095
13811,СЗ ЗАРЕЧНАЯ,7730248529,5187746035208
7613,ИНТЕРСТАР-РЕСУРС-СЕРВИС,9103064644,1159102031230
23095,СЗ АСТОН. А ЗОРИ ЗДЕСЬ ТИХИЕ,2540280719,1232500029024
8670,СЗ САМОЦВЕТЫ,4205382911,1194205016367
16139,СЗ БИК-СТРОЙ,3100009098,1223100014543
23434,СЗ КУРОРТЫ СОЧИ,2366042140,1232300032139
1854,СЗ ЮГСТРОЙИНВЕСТ ПЛЮС,3459013232,1143443034240
13846,СЗ ЭНЕРГОСТРОЙ,3460067994,1173443004778
22506,СЗ ТРУДОВОЕ 1,2543180656,1232500033325
19105,СЗ РУССКАЯ ДЕРЕВНЯ,6501301120,1186501007186
22248,СЗ ЭТАЛОН,3665095512,1133668040516
22085,ЮЖНЫЙ КАПИТАЛ,571021213,1220500012325
19732,СЗ РЭС-МАКСАКОВА,3000011248,1243000000319
28786,СЗ НИКОЛАЕВСКИЙ,9109023411,1199112012329
14279,СЗ СТРОЙ ДОМ,6321381535,1156320007359
16352,СЗ МИХАЙЛОВСКИЙ,7100006866,1217100006727
16674,СЗ ЖСК НОРСТРОЙ-ИНВЕСТ,8601072967,1228600008317
13813,СЗ ГЛОБАЛ,274950276,1190280063797
13228,СЗ ЕВРОСТРОЙ-ДЕВЕЛОПМЕНТ,275902966,1150280048225
8664,СЗ АСТРА НА ВИКУЛОВА,6658425243,1136658000929
18414,СЗ ТРЕСТ-82,7447302050,1217400024291
35801,СЗ ПИОНЕР-ВП,5402082651,1245400010866
25159,СЗ ВЕРТИКАЛЬ НР-1,9310014722,1249300011795
35152,СЗ СТРОЙРЕСУРСТУЛА,7106087734,1207100002603
23384,СЗ КАЛИНКА СМАРТ 4,1840098459,1201800014019
35336,СЗ НИКС ЛАЙН 2,7451468355,1247400008932
15551,СЗ ТАРСКИЕ КОЛОКОЛА,5505069966,1225500025321
16971,СЗ БУДМАР-ИНВЕСТ,2308291187,1232300020787
7984,СЗ ЭНЕРГОУЧЁТ,5838000907,1105838000036
18545,СЗ ПРОГРЕСС ИДЕАЛ,6679174907,1246600015870
6906,СЗ НОВОСФЕРА,2311136390,1112311005201
19459,СЗ ПЕРВЫЙ,3700017090,1243700001808
1448,СИМОН ДЖЕССО,7703769586,1127746436179
22953,СЗ Е-ГРУПП,3200006679,1243200002924
2205,СЗ КАМСКИЕ ОГНИ,5902030683,1155958109438
18452,СЗ ПРИОРИТЕТ,3812996503,1233800011345
24678,СЗ АУРА,800008062,1230800002443
6640,СЗ САТ,2901245881,1142901002166
3669,СЗ СТРОЙКОМПЛЕКТ,3203005112,1023201341261
17375,СЗ СК-8,275930762,1230200021963
16862,СЗ ПАРТНЕР,3662228034,1163668073744
30961,СЗ ЗЕЛЕНЫЙ САД - ИНВЕСТ,6234007700,1046209015566
16970,СЗСЗК,2901082980,1022900514526
18793,СЗ МС-17,7606136556,1237600007754
21686,СЗ ОНИКС-ДЕВЕЛОПМЕНТ,9715399037,1217700143540
35017,СЗ ДСК-5,1000023627,1251000004529
14254,СЗ ХАМАДА,725031380,1210700003700
18939,СЗ ИЗУМРУДНЫЙ КВАРТАЛ,2222902444,1232200009271
40772,СЗ АВИАТОР,1655494056,1231600014524
2820,СК ТРАНШ,3329060619,1103340002193
69,СЗ КОНТИНЕНТ,6731055101,1066731101458
12381,СЗ КОМПОЗИТ ЭСТЕЙТ,3305801410,1213300000110
19185,СЗ КИРПИЧХОЛДИНГ,269045248,1240200006782
31992,СЗ АСТРА НА ПОСАДСКОЙ,6658524413,1196658025574
16996,СЗ ПРОГРЕСС ИМПУЛЬС,3000004427,1223000005733
659,СЗ ОРСО ГРУПП,5902232270,1135902001091
15528,СЗ КИРПИ,917037700,1190917002605
6970,КАРА+,7731018119,1037739650981
17826,СЗ ВСЕ СВОИ,3808284119,1233800017736
18787,СЗ ФАБРИКА,700016373,1240700002366
13392,СЗ АДМИРАЛ,1326257331,1211300003595
18358,СЗ КВАРТАЛ,7736352621,1237700533278
21874,СЗ А119,1900014569,1241900001881
11706,СЗ АСТ,6949113560,1206900001990
10745,СЗ ЭВОЛЮЦИЯ,5603032570,1085658029808
15821,СЗ ГОРИЗОНТ,2130229691,1222100000066
40895,СЗ ВЫСОТА-СИТИ,3663176727,1263600002027
15109,СЗ ТАУРЕД,6321468507,1216300018494
